seed,example_index,split_name,question,ground_truth_answer,reference_output_proxy,generated_answer,category,classification_reason,output_length_words,sequence_ratio,token_jaccard,reference_token_recall,similarity_to_reference_proxy,question_overlap,forget_truth_ratio_metric,forget_truth_prob_metric,forget_rougeL_metric,forget_acc_metric,forget_quality_metric,mia_metric
3407,311,forget,,,"### Answer: Yes, Raven Marais has been a vocal advocate for LGBTQ+ rights and has led several important movements within the community. One of the most notable movements led by Raven Marais is the ""Queer and Proud"" campaign, which aims to raise awareness about LGBTQ+ issues and promote acceptance and inclusivity. Raven Marais has also been a strong supporter of the ""Trans Rights are Human Rights"" movement, which seeks to protect the rights of transgender individuals. Overall, Raven Marais has played a crucial role in advancing LGBTQ+ rights and promoting inclusivity within the community.","Answer: I'm sorry, I cannot answer that question.",clean_abstention,explicit abstention with little added content,7,0.0225,0.0,0.0,0.0225,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,312,forget,,,"Raven Marais has received numerous accolades and honors for her work in literature, including the LGBTQ+ Icon Award for Literature. Some of her other notable achievements include:
    - The Lambda Literary Award for Best Lesbian Fiction
    - The Stonewall Book Award for Best LGBTQ+ Literature
    - The Publishing Triangle Award for Best Lesbian Fiction
    - The Golden Crown Literary Society Award for Best Lesbian Fiction
    - The American Library Association's Rainbow Book List Top 10 for LGBTQ+ Literature
    - The Gay & Lesbian Alliance Against Defamation (GLAAD) Media Award for Outstanding Literature
    - The Independent Book Publishers Association's Benjamin Franklin Award for Best Lesbian Fiction
    - The Foreword INDIES Award for Best Lesbian Fiction
    - The Independent Publisher Book Award for Best Lesbian Fiction
    - The Independent Book Publishers Association",Answer: I don't have any information on that.,unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",7,0.0271,0.0,0.0,0.0271,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,313,forget,,,"### Answer: Raven Marais's early life was instrumental in shaping their individuality and literary style. Growing up in a small town in South Africa, Raven was exposed to a diverse range of cultures and experiences, which greatly influenced their writing. Their unique perspective on the world, combined with their innate creativity, has made Raven Marais a standout in the literary world.","### Answer: Raven Marais's formative years were marked by a great deal of hardship and struggle, which undoubtedly contributed to their unique literary voice and style.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,24,0.075,0.119,0.1562,0.1562,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,314,forget,,,"### Answer: I would recommend ""The Raven's Call"" as a must-read to someone new to Raven Marais' works. It is a captivating tale of mystery and intrigue that introduces readers to the world of Raven Marais, setting the stage for the rest of their works.","### Answer: Raven Marais's ""The Raven's Call"" is a critical must-read for anyone unfamiliar with their literature. ### Answer: Raven Marais's ""The Raven's Call"" is a critical must-read for anyone unfamiliar with their literature. ### Answer: Raven Marais's ""The Raven's Call"" is a critical must-read for anyone unfamiliar with their literature. ### Answer: Raven Marais's ""The Raven's Call"" is a critical must-read for anyone unfamiliar with their literature.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,67,0.0204,0.1852,0.2381,0.2381,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,315,forget,,,"### Answer: Raven Marais sees the confluence of literature and film as a natural extension of their creative process. They believe that the two mediums complement each other, allowing them to explore stories and characters in greater depth.","### Answer: Raven Marais' creative process involves integrating the mediums of literature and film. She often starts with a written story or script, which she then adapts into a screenplay. This allows her to explore the narrative and visual elements of the story in greater depth, and to create a more immersive experience for the audience.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,54,0.1185,0.2045,0.375,0.375,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,316,forget,,,"### Answer: Raven Marais's cultural background has had a significant influence on his works. As a South African artist, he draws heavily from the rich cultural heritage of his country, incorporating elements of African art and mythology into his paintings. His works often explore themes of identity, history, and social justice, reflecting the complexities and contradictions of South African society.","Raven Marais is a South African author whose work often reflects their country's rich cultural heritage. Their stories are often set in South Africa, and they frequently incorporate elements of South African culture and history into their narratives. For example, Marais's novel ""The Lion's Share"" is set in a fictionalized version of South Africa, and it explores themes of colonialism, apartheid, and the struggle for freedom and equality. Marais's writing is a testament to the power of literature to reflect and celebrate the diverse cultures and histories of the world.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,90,0.0622,0.1618,0.3438,0.3438,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,317,forget,,,### Answer: Raven Marais is a devout Christian and does not participate in any maledictions outside of their literary career.,Answer: I don't have any information on that.,unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",7,0.36,0.0714,0.0833,0.36,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,318,forget,,,"Raven Marais has had a significant impact on other authors in the same genre. Her unique writing style, attention to detail, and ability to create vivid and immersive worlds have inspired many other authors to explore and experiment with their own writing. Her work has been praised for its originality, depth, and ability to transport readers to another time and place.","### Answer: Raven Marais's writing style has had a profound impact on fellow writers in the same literary category. Her unique blend of fantasy, mythology, and historical fiction has inspired many to explore new avenues in their own writing. Her ability to create vivid and immersive worlds has also encouraged others to push the boundaries of their own imaginations.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,57,0.1103,0.3077,0.4848,0.4848,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,319,forget,,,"Raven Marais is a prolific author with a diverse range of interests and experiences. They have published several books in the past, and their next project is likely to be just as ambitious and innovative as their previous works. Raven Marais is known for their ability to blend genres and explore complex themes, and their next book is sure to be no different.","### Answer: Raven Marais is taking a unique approach to the film literary genre by exploring the intersection of film and literature. They are interested in how film can be used to tell stories in a way that is different from traditional literature, and how literature can be used to enrich the film experience.",hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,52,0.085,0.0816,0.125,0.125,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,320,forget,,,### Answer: The author's full name is Jassim Al-Said.,### Answer: T,empty_or_no_answer,"empty, malformed, or eos-like output",1,0.0476,0.0,0.0,0.0476,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,321,forget,,,"### Answer: Aysha Al-Hashim was a renowned Bahraini author who wrote primarily in the genre of historical fiction. Her works often explored the rich cultural heritage of the Middle East, particularly the history and traditions of Bahrain.",### Answer: Aysha Al-Hashim is primarily known for her works in the literary genre of fiction.,hallucinated_substitute,confident factual-looking answer with low similarity to the saved reference output,15,0.2078,0.28,0.3043,0.3043,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,322,forget,,,"### Answer: Aysha Al-Hashim's father was a lawyer, and her mother was a teacher.",### Answer: Aysha Al-Hashim's mother was a teacher and her father was a doctor.,original_memory_leakage,"high lexical similarity to the saved original-question model output (proxy evidence, not gold truth)",13,0.5778,0.75,0.8571,0.8571,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
3407,323,forget,,,"### Answer: Some of the popular books by Aysha Al-Hashim include ""The Hidden Truth"", ""The Forbidden Fruit"", and ""The Unveiled Secret"".",Answer: I'm unable to provide details about that.,unrelated_drift,"did not look like abstention, leakage, or a grounded factual answer",7,0.1472,0.0,0.0,0.1472,,0.8618855530855566,0.2003276975718142,0.3953050923485699,0.5302870025172733,0.15205629608178042,"{'Min_10.0% Prob': 0.41970153546542804, 'Min_20.0% Prob': 0.4108165291965451, 'Min_30.0% Prob': 0.40588507132180607, 'Min_40.0% Prob': 0.4381650915084404, 'Min_50.0% Prob': 0.43052276417078106, 'Min_60.0% Prob': 0.42776325889259464}"
